1,
06:30,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
06:30,00:00:29,fillers-teasers-trailer-29-480p.mp4
06:31, 00:15:39,fillers-teasers-dematamal-viharaya-480p.mp4
06:46,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
06:53, 01:13:22,sermon-sinhala-6461-2017-08-07-gampaha-mahanama-thero-madagama-480p.mp4
08:06,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
08:07,00:05:21,fillers-teasers-trailer-manel-watta-5-21-480p.mp4
08:12,00:10:56,dhammapada-sinhala-1009-4-kotagoda-sudeera-thera.dv-480p.mp4
08:23, 00:37:17,sermon-sinhala-6516-2017-10-20-alubomulle-dhammalankara-thero-nawala-480p.mp4
13,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-02-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-18-480p.mp4
08:00, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
08:59,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
08:59,00:00:39,fillers-teasers-trailer-39-480p.mp4
09:00, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
09:48,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
09:49,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
10:00, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
11:11,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
11:12,00:00:36,fillers-teasers-trailer-36-480p.mp4
11:12, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
11:27,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
11:30, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
12:35,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
12:35,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
12:49, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
13:01, 00:52:18,sermon-sinhala-6392-2017-06-22-elawala-sadharama-thero-damatagoda-480p.mp4
13:53,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
13:54,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
14:01, 02:10:55,sermon-english-ajahn-brahm-t-t-Day-2-480p.mp4
16:11,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
16:12,00:09:38,dhammapada-english-1001-4-09-40-dhammavihari-thera-480p.mp4
16:22, 00:08:08,fillers-teasers-ruhunu-rata-480p.mp4
16:30,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
16:31, 01:28:08,sermon-english-2017-11-06-ajahn-brahm-t-t-day-01-480p.mp4
17:59,00:00:31,fillers-inspiration-ins-eng-15-480p.mp4
17:59,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
18:01, 00:16:15,sermon-english-2017-ven-ajahn-brahmavanso-interviews-480p.mp4
18:18,00:12:12,sermon-sinhala-715-2-balangoda-dhammananda-thera-480p.mp4
18:30,00:00:47,fillers-teasers-trailer-nawam-perahara-12-0-47-480p.mp4
18:31, 01:01:02,sermon-english-2017-11-06-ajahn-brahm-interview-1h-4m-480p.mp4
19:32,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
19:32,00:00:39,fillers-teasers-trailer-39-480p.mp4
19:33,00:16:27,dhammapada-english-964-4-16-27-dhammavihari-thera-480p.mp4
19:49,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
19:51, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
20:00, 00:51:03,sermon-sinhala-6468-2017-08-08-madauyangoda-wijayakiththi-thero-dhathumalu-480p.mp4
20:51,00:00:31,fillers-inspiration-ins-sin-07-480p.mp4
20:52,00:09:22,dhammapada-english-1185-5-9-22-dhammavihari-thera-480p.mp4
21:01, 01:01:54,sermon-sinhala-6347-mithalawa-vinitha-thero-dikhana-480p.mp4
22:03,00:00:31,fillers-inspiration-ins-eng-16-480p.mp4
22:04, 00:17:38,bhavana-sinhala-6070-mirahawatha-panyaseri-thero-ganaramaya-480p.mp4
22:21, 00:48:08,sermon-sinhala-6486-2017-09-21-neluwakande-gnanananda-thero-nawala-480p.mp4
23:09,00:00:31,fillers-inspiration-ins-sin-05-480p.mp4
23:10, 00:12:35,fillers-teasers-paduwas-nuwara-480p.mp4
23:22, 00:52:01,sermon-sinhala-6336-bibila-ganasantha-thero-dharmayathanaya-480p.mp4
00:14,00:00:31,fillers-inspiration-ins-eng-11-480p.mp4
00:15,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
00:22, 00:52:57,sermon-sinhala-6507-2017-10-11-rajawaththe-wappa-thero-nawala-480p.mp4
01:15,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
01:15,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
01:23, 01:02:03,sermon-sinhala-6343-thawalampola-wimala-thero-gangaramaya-480p.mp4
02:25,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
02:25,00:24:55,sermon-sinhala-592-1-borelle-kowida-thera-480p.mp4
02:50,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
02:52, 00:52:46,sermon-sinhala-6470-namalgamuwe-vijayasila-thero-gnanaramaya-480p.mp4
03:45,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
03:46,00:01:27,fillers-teasers-trailer-manel-watta-1-27-480p.mp4
03:47,00:05:18,dhammapada-english-1500-3-05-18-dhammavihari-thera-480p.mp4
03:52, 01:14:02,sermon-sinhala-6354-2017-05-25-warakapalahana-sugathagana-thero-parakumba-480p.mp4
05:06,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
05:07,00:14:52,sermon-sinhala-4528-makulawe-sudassana-thera-480p.mp4
05:22,00:01:01,fillers-teasers-trailer-nawam-perahara-14-1-01-480p.mp4
05:23, 00:47:21,sermon-sinhala-6321-2017-05-23-galkissa-somananda-thero-480p.mp4
06:10,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
06:11,00:11:24,dhammapada-english-1185-6-11-24-dhammavihari-thera-480p.mp4
06:22,00:00:47,fillers-teasers-trailer-nawam-perahara-17-0-47-480p.mp4
06:23, 00:51:11,sermon-sinhala-6306-warakapalahana-sugathagana-thero-maharagama-480p.mp4
07:14,00:00:31,fillers-inspiration-ins-eng-04-480p.mp4
07:15,00:08:29,dhammapada-sinhala-1009-2-kotagoda-sudeera-thera.dv-480p.mp4
07:23, 01:07:13,sermon-sinhala-6511-2017-10-15-gallalegama-dhammaseeha-thero-nawala-480p.mp4
08:30,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
08:31,00:00:29,fillers-teasers-trailer-29-480p.mp4
08:31, 00:15:39,fillers-teasers-dematamal-viharaya-480p.mp4
08:47,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
08:54,00:08:29,dhammapada-sinhala-1009-2-kotagoda-sudeera-thera.dv-480p.mp4
14,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-02-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-18-480p.mp4
08:00, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
09:18,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
09:18,00:00:50,fillers-teasers-trailer-50-480p.mp4
09:19,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
09:30, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
10:35,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
10:35,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
10:59,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
11:00, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
11:59,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
11:59,00:00:39,fillers-teasers-trailer-39-480p.mp4
12:00, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
12:49,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
12:49,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
13:01, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
14:11,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
14:12,00:00:36,fillers-teasers-trailer-36-480p.mp4
14:12, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
14:28,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
14:31, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
15:35,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
15:36,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
15:49, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
16:01, 00:52:18,sermon-sinhala-6392-2017-06-22-elawala-sadharama-thero-damatagoda-480p.mp4
16:54,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
16:54,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
17:01, 02:10:55,sermon-english-ajahn-brahm-t-t-Day-2-480p.mp4
19:12,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
19:12,00:09:38,dhammapada-english-1001-4-09-40-dhammavihari-thera-480p.mp4
19:22, 00:08:08,fillers-teasers-ruhunu-rata-480p.mp4
19:30,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
19:31, 01:28:08,sermon-english-2017-11-06-ajahn-brahm-t-t-day-01-480p.mp4
20:59,00:00:31,fillers-inspiration-ins-eng-15-480p.mp4
21:00,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
21:02, 00:16:15,sermon-english-2017-ven-ajahn-brahmavanso-interviews-480p.mp4
21:18,00:12:12,sermon-sinhala-715-2-balangoda-dhammananda-thera-480p.mp4
21:30,00:00:47,fillers-teasers-trailer-nawam-perahara-12-0-47-480p.mp4
21:31, 01:01:02,sermon-english-2017-11-06-ajahn-brahm-interview-1h-4m-480p.mp4
22:32,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
22:32,00:00:39,fillers-teasers-trailer-39-480p.mp4
22:33,00:16:27,dhammapada-english-964-4-16-27-dhammavihari-thera-480p.mp4
22:49,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
22:52, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
23:00, 00:51:03,sermon-sinhala-6468-2017-08-08-madauyangoda-wijayakiththi-thero-dhathumalu-480p.mp4
23:52,00:00:31,fillers-inspiration-ins-sin-07-480p.mp4
23:52,00:09:22,dhammapada-english-1185-5-9-22-dhammavihari-thera-480p.mp4
00:01, 01:01:54,sermon-sinhala-6347-mithalawa-vinitha-thero-dikhana-480p.mp4
01:03,00:00:31,fillers-inspiration-ins-eng-16-480p.mp4
01:04, 00:17:38,bhavana-sinhala-6070-mirahawatha-panyaseri-thero-ganaramaya-480p.mp4
01:21, 00:48:08,sermon-sinhala-6486-2017-09-21-neluwakande-gnanananda-thero-nawala-480p.mp4
02:10,00:00:31,fillers-inspiration-ins-sin-05-480p.mp4
02:10, 00:12:35,fillers-teasers-paduwas-nuwara-480p.mp4
02:23, 00:52:01,sermon-sinhala-6336-bibila-ganasantha-thero-dharmayathanaya-480p.mp4
03:15,00:00:31,fillers-inspiration-ins-eng-11-480p.mp4
03:15,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
03:22, 00:52:57,sermon-sinhala-6507-2017-10-11-rajawaththe-wappa-thero-nawala-480p.mp4
04:15,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
04:15,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
04:23, 01:02:03,sermon-sinhala-6343-thawalampola-wimala-thero-gangaramaya-480p.mp4
05:25,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
05:26,00:24:55,sermon-sinhala-592-1-borelle-kowida-thera-480p.mp4
05:50,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
05:53, 00:52:46,sermon-sinhala-6470-namalgamuwe-vijayasila-thero-gnanaramaya-480p.mp4
06:45,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
06:46,00:01:27,fillers-teasers-trailer-manel-watta-1-27-480p.mp4
06:47,00:05:18,dhammapada-english-1500-3-05-18-dhammavihari-thera-480p.mp4
06:53, 01:14:02,sermon-sinhala-6354-2017-05-25-warakapalahana-sugathagana-thero-parakumba-480p.mp4
08:07,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
08:07,00:14:52,sermon-sinhala-4528-makulawe-sudassana-thera-480p.mp4
08:22,00:01:01,fillers-teasers-trailer-nawam-perahara-14-1-01-480p.mp4
08:23, 00:47:21,sermon-sinhala-6321-2017-05-23-galkissa-somananda-thero-480p.mp4
15,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-02-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-01-480p.mp4
08:00, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
09:16,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
09:17,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
09:26,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
09:30, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
10:22,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
10:23,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
10:31, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
11:48,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
11:49,00:00:50,fillers-teasers-trailer-50-480p.mp4
11:50,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
12:01, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
13:05,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
13:06,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
13:30,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
13:31, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
14:30,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
14:30,00:00:39,fillers-teasers-trailer-39-480p.mp4
14:31, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
15:19,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
15:20,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
15:31, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
16:42,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
16:42,00:00:36,fillers-teasers-trailer-36-480p.mp4
16:43, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
16:58,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
17:01, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
18:06,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
18:06,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
18:20, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
18:32, 00:52:18,sermon-sinhala-6392-2017-06-22-elawala-sadharama-thero-damatagoda-480p.mp4
19:24,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
19:25,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
19:31, 02:10:55,sermon-english-ajahn-brahm-t-t-Day-2-480p.mp4
21:42,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
21:43,00:09:38,dhammapada-english-1001-4-09-40-dhammavihari-thera-480p.mp4
21:53, 00:08:08,fillers-teasers-ruhunu-rata-480p.mp4
22:01,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
22:02, 01:28:08,sermon-english-2017-11-06-ajahn-brahm-t-t-day-01-480p.mp4
23:30,00:00:31,fillers-inspiration-ins-eng-15-480p.mp4
23:30,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
23:32, 00:16:15,sermon-english-2017-ven-ajahn-brahmavanso-interviews-480p.mp4
23:48,00:12:12,sermon-sinhala-715-2-balangoda-dhammananda-thera-480p.mp4
00:01,00:00:47,fillers-teasers-trailer-nawam-perahara-12-0-47-480p.mp4
00:01, 01:01:02,sermon-english-2017-11-06-ajahn-brahm-interview-1h-4m-480p.mp4
01:03,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
01:03,00:00:39,fillers-teasers-trailer-39-480p.mp4
01:04,00:16:27,dhammapada-english-964-4-16-27-dhammavihari-thera-480p.mp4
01:20,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
01:22, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
01:31, 00:51:03,sermon-sinhala-6468-2017-08-08-madauyangoda-wijayakiththi-thero-dhathumalu-480p.mp4
02:22,00:00:31,fillers-inspiration-ins-sin-07-480p.mp4
02:23,00:09:22,dhammapada-english-1185-5-9-22-dhammavihari-thera-480p.mp4
02:32, 01:01:54,sermon-sinhala-6347-mithalawa-vinitha-thero-dikhana-480p.mp4
03:34,00:00:31,fillers-inspiration-ins-eng-16-480p.mp4
03:35, 00:17:38,bhavana-sinhala-6070-mirahawatha-panyaseri-thero-ganaramaya-480p.mp4
03:52, 00:48:08,sermon-sinhala-6486-2017-09-21-neluwakande-gnanananda-thero-nawala-480p.mp4
04:40,00:00:31,fillers-inspiration-ins-sin-05-480p.mp4
04:41, 00:12:35,fillers-teasers-paduwas-nuwara-480p.mp4
04:53, 00:52:01,sermon-sinhala-6336-bibila-ganasantha-thero-dharmayathanaya-480p.mp4
05:45,00:00:31,fillers-inspiration-ins-eng-11-480p.mp4
05:46,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
05:53, 00:52:57,sermon-sinhala-6507-2017-10-11-rajawaththe-wappa-thero-nawala-480p.mp4
06:45,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
06:46,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
06:54, 01:02:03,sermon-sinhala-6343-thawalampola-wimala-thero-gangaramaya-480p.mp4
07:56,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
07:56,00:24:55,sermon-sinhala-592-1-borelle-kowida-thera-480p.mp4
08:21,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
08:23, 00:52:46,sermon-sinhala-6470-namalgamuwe-vijayasila-thero-gnanaramaya-480p.mp4
16,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-02-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-01-480p.mp4
08:00, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
09:10,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
09:11,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
09:15,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
09:30, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
10:18,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
10:19, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
10:29,00:00:57,fillers-teasers-trailer-57-480p.mp4
10:30, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
11:46,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
11:46,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
11:56,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
11:59, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
12:52,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
12:53,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
13:00, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
14:18,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
14:19,00:00:50,fillers-teasers-trailer-50-480p.mp4
14:19,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
14:31, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
15:35,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
15:36,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
16:00,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
16:01, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
16:59,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
17:00,00:00:39,fillers-teasers-trailer-39-480p.mp4
17:01, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
17:49,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
17:50,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
18:01, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
19:12,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
19:12,00:00:36,fillers-teasers-trailer-36-480p.mp4
19:13, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
19:28,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
19:31, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
20:36,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
20:36,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
20:50, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
21:02, 00:52:18,sermon-sinhala-6392-2017-06-22-elawala-sadharama-thero-damatagoda-480p.mp4
21:54,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
21:55,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
22:01, 02:10:55,sermon-english-ajahn-brahm-t-t-Day-2-480p.mp4
00:12,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
00:13,00:09:38,dhammapada-english-1001-4-09-40-dhammavihari-thera-480p.mp4
00:22, 00:08:08,fillers-teasers-ruhunu-rata-480p.mp4
00:30,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
00:31, 01:28:08,sermon-english-2017-11-06-ajahn-brahm-t-t-day-01-480p.mp4
02:00,00:00:31,fillers-inspiration-ins-eng-15-480p.mp4
02:00,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
02:02, 00:16:15,sermon-english-2017-ven-ajahn-brahmavanso-interviews-480p.mp4
02:18,00:12:12,sermon-sinhala-715-2-balangoda-dhammananda-thera-480p.mp4
02:30,00:00:47,fillers-teasers-trailer-nawam-perahara-12-0-47-480p.mp4
02:31, 01:01:02,sermon-english-2017-11-06-ajahn-brahm-interview-1h-4m-480p.mp4
03:32,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
03:33,00:00:39,fillers-teasers-trailer-39-480p.mp4
03:33,00:16:27,dhammapada-english-964-4-16-27-dhammavihari-thera-480p.mp4
03:50,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
03:52, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
04:01, 00:51:03,sermon-sinhala-6468-2017-08-08-madauyangoda-wijayakiththi-thero-dhathumalu-480p.mp4
04:52,00:00:31,fillers-inspiration-ins-sin-07-480p.mp4
04:53,00:09:22,dhammapada-english-1185-5-9-22-dhammavihari-thera-480p.mp4
05:02, 01:01:54,sermon-sinhala-6347-mithalawa-vinitha-thero-dikhana-480p.mp4
06:04,00:00:31,fillers-inspiration-ins-eng-16-480p.mp4
06:04, 00:17:38,bhavana-sinhala-6070-mirahawatha-panyaseri-thero-ganaramaya-480p.mp4
06:22, 00:48:08,sermon-sinhala-6486-2017-09-21-neluwakande-gnanananda-thero-nawala-480p.mp4
07:10,00:00:31,fillers-inspiration-ins-sin-05-480p.mp4
07:11, 00:12:35,fillers-teasers-paduwas-nuwara-480p.mp4
07:23, 00:52:01,sermon-sinhala-6336-bibila-ganasantha-thero-dharmayathanaya-480p.mp4
08:15,00:00:31,fillers-inspiration-ins-eng-11-480p.mp4
08:16,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
08:22, 00:52:57,sermon-sinhala-6507-2017-10-11-rajawaththe-wappa-thero-nawala-480p.mp4
17,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-02-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-01-480p.mp4
08:00, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
09:20,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
09:20,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
09:30, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
10:36,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
10:36,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
11:00, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
12:11,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
12:11,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
12:15,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
12:30, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
13:18,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
13:19, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
